isin,lei,figi,ticker,mic_code,exchange,permid,company_name,country,sector,industry,employees,year_of_disclosure,reporting_period,metric,hazardousness,treatment_method,value,unit,incomplete_boundaries,source_names,source_urls,company_id,document_id,document_urls
Available Upon Request,969500N6AVPA51648T62,BBG000M3SNV3,RXL,XPAR,EURONEXT,4295866580,Rexel SA,France,Technology,Electronics & Computer Distribution,26706,2023,2022,Total Waste Disposed,Total,Disposed,13580,Metric Tonnes,Not Specified,"[""Universal Registration Document (URD) 2023""]","[""https://www.rexel.com/en/finance/documentation/?oo_filter_category=60&oo_filter_year=Year+of+publication&oo_filter=investors-publications""]",51751f8b-5015-41a7-9fba-d5d1be509d32,7f7fcd0a-6334-464c-9174-53483d605884,[]
Available Upon Request,969500N6AVPA51648T62,BBG000M3SNV3,RXL,XPAR,EURONEXT,4295866580,Rexel SA,France,Technology,Electronics & Computer Distribution,26706,2023,2022,Total Waste Generated,Total,Total Generated,34295,Metric Tonnes,Not Specified,"[""Universal Registration Document (URD) 2023""]","[""https://www.rexel.com/en/finance/documentation/?oo_filter_category=60&oo_filter_year=Year+of+publication&oo_filter=investors-publications""]",51751f8b-5015-41a7-9fba-d5d1be509d32,7f7fcd0a-6334-464c-9174-53483d605884,[]
Available Upon Request,9695006LOD5B2D7Y0N70,BBG000W907Q0,EDEN,XPAR,EURONEXT,5000759495,Edenred SE,France,Financial Services,Credit Services,12320,2023,2021,Total Waste Generated,Total,Total Generated,467,Metric Tonnes,TRUE,"[""Universal Registration Document (URD) 2023""]","[""https://www.edenred.com/en/investors-shareholders/regulated-information""]",51a8c212-4798-4411-bb92-236fbe9ae015,a882aca1-7402-4786-8ed0-72dfc89e6fb8,"[""https://www.edenred.com/system/files/documents/2023-2024-en-urd-edenred-mel.pdf""]"
Available Upon Request,9695006LOD5B2D7Y0N70,BBG000W907Q0,EDEN,XPAR,EURONEXT,5000759495,Edenred SE,France,Financial Services,Credit Services,12320,2023,2022,Total Waste Generated,Total,Total Generated,478,Metric Tonnes,TRUE,"[""Universal Registration Document (URD) 2023""]","[""https://www.edenred.com/en/investors-shareholders/regulated-information""]",51a8c212-4798-4411-bb92-236fbe9ae015,a882aca1-7402-4786-8ed0-72dfc89e6fb8,"[""https://www.edenred.com/system/files/documents/2023-2024-en-urd-edenred-mel.pdf""]"
Available Upon Request,9695006LOD5B2D7Y0N70,BBG000W907Q0,EDEN,XPAR,EURONEXT,5000759495,Edenred SE,France,Financial Services,Credit Services,12320,2023,2023,Total Waste Generated,Total,Total Generated,468,Metric Tonnes,TRUE,"[""Universal Registration Document (URD) 2023""]","[""https://www.edenred.com/en/investors-shareholders/regulated-information""]",51a8c212-4798-4411-bb92-236fbe9ae015,a882aca1-7402-4786-8ed0-72dfc89e6fb8,"[""https://www.edenred.com/system/files/documents/2023-2024-en-urd-edenred-mel.pdf""]"
Available Upon Request,ZYXJDNVM2JI3VBM8G556,BBG000FZG9K6,AMP,MTAA,EURONEXT MILAN,4295875484,Amplifon SpA,Italy,Healthcare,Medical Distribution,11603,2023,2021,Total Waste Recovered,Total,Recovered,88.49376,Metric Tonnes,TRUE,"[""Annual Report 2023""]","[""https://corporate.amplifon.com/en/investors/financial-reports/Annual-Report-2023""]",549dcf59-2cdd-4ee7-9f73-0e3ebd90e5e9,2d12d7f6-05ff-4261-9ff2-24f9760f8031,[]
Available Upon Request,ZYXJDNVM2JI3VBM8G556,BBG000FZG9K6,AMP,MTAA,EURONEXT MILAN,4295875484,Amplifon SpA,Italy,Healthcare,Medical Distribution,11603,2023,2021,Total Waste Disposed,Total,Disposed,188.04924,Metric Tonnes,TRUE,"[""Annual Report 2023""]","[""https://corporate.amplifon.com/en/investors/financial-reports/Annual-Report-2023""]",549dcf59-2cdd-4ee7-9f73-0e3ebd90e5e9,2d12d7f6-05ff-4261-9ff2-24f9760f8031,[]
Available Upon Request,ZYXJDNVM2JI3VBM8G556,BBG000FZG9K6,AMP,MTAA,EURONEXT MILAN,4295875484,Amplifon SpA,Italy,Healthcare,Medical Distribution,11603,2023,2021,Total Waste Generated,Total,Total Generated,276.543,Metric Tonnes,TRUE,"[""Annual Report 2023""]","[""https://corporate.amplifon.com/en/investors/financial-reports/Annual-Report-2023""]",549dcf59-2cdd-4ee7-9f73-0e3ebd90e5e9,2d12d7f6-05ff-4261-9ff2-24f9760f8031,[]
Available Upon Request,ZYXJDNVM2JI3VBM8G556,BBG000FZG9K6,AMP,MTAA,EURONEXT MILAN,4295875484,Amplifon SpA,Italy,Healthcare,Medical Distribution,11603,2023,2021,Hazardous Waste Recovered,Hazardous,Recovered,11.4882,Metric Tonnes,TRUE,"[""Annual Report 2023""]","[""https://corporate.amplifon.com/en/investors/financial-reports/Annual-Report-2023""]",549dcf59-2cdd-4ee7-9f73-0e3ebd90e5e9,2d12d7f6-05ff-4261-9ff2-24f9760f8031,[]
Available Upon Request,ZYXJDNVM2JI3VBM8G556,BBG000FZG9K6,AMP,MTAA,EURONEXT MILAN,4295875484,Amplifon SpA,Italy,Healthcare,Medical Distribution,11603,2023,2021,Hazardous Waste Disposed,Hazardous,Disposed,7.6588,Metric Tonnes,TRUE,"[""Annual Report 2023""]","[""https://corporate.amplifon.com/en/investors/financial-reports/Annual-Report-2023""]",549dcf59-2cdd-4ee7-9f73-0e3ebd90e5e9,2d12d7f6-05ff-4261-9ff2-24f9760f8031,[]
Available Upon Request,ZYXJDNVM2JI3VBM8G556,BBG000FZG9K6,AMP,MTAA,EURONEXT MILAN,4295875484,Amplifon SpA,Italy,Healthcare,Medical Distribution,11603,2023,2021,Non-Hazardous Waste Recovered,Non-Hazardous,Recovered,77.2188,Metric Tonnes,TRUE,"[""Annual Report 2023""]","[""https://corporate.amplifon.com/en/investors/financial-reports/Annual-Report-2023""]",549dcf59-2cdd-4ee7-9f73-0e3ebd90e5e9,2d12d7f6-05ff-4261-9ff2-24f9760f8031,[]
Available Upon Request,ZYXJDNVM2JI3VBM8G556,BBG000FZG9K6,AMP,MTAA,EURONEXT MILAN,4295875484,Amplifon SpA,Italy,Healthcare,Medical Distribution,11603,2023,2021,Non-Hazardous Waste Disposed,Non-Hazardous,Disposed,180.1772,Metric Tonnes,TRUE,"[""Annual Report 2023""]","[""https://corporate.amplifon.com/en/investors/financial-reports/Annual-Report-2023""]",549dcf59-2cdd-4ee7-9f73-0e3ebd90e5e9,2d12d7f6-05ff-4261-9ff2-24f9760f8031,[]
Available Upon Request,ZYXJDNVM2JI3VBM8G556,BBG000FZG9K6,AMP,MTAA,EURONEXT MILAN,4295875484,Amplifon SpA,Italy,Healthcare,Medical Distribution,11603,2023,2021,Total Non-Hazardous Waste Generated,Non-Hazardous,Total Generated,257.396,Metric Tonnes,TRUE,"[""Annual Report 2023""]","[""https://corporate.amplifon.com/en/investors/financial-reports/Annual-Report-2023""]",549dcf59-2cdd-4ee7-9f73-0e3ebd90e5e9,2d12d7f6-05ff-4261-9ff2-24f9760f8031,[]
Available Upon Request,ZYXJDNVM2JI3VBM8G556,BBG000FZG9K6,AMP,MTAA,EURONEXT MILAN,4295875484,Amplifon SpA,Italy,Healthcare,Medical Distribution,11603,2023,2021,Total Hazardous Waste Generated,Hazardous,Total Generated,19.147,Metric Tonnes,TRUE,"[""Annual Report 2023""]","[""https://corporate.amplifon.com/en/investors/financial-reports/Annual-Report-2023""]",549dcf59-2cdd-4ee7-9f73-0e3ebd90e5e9,2d12d7f6-05ff-4261-9ff2-24f9760f8031,[]
Available Upon Request,ZYXJDNVM2JI3VBM8G556,BBG000FZG9K6,AMP,MTAA,EURONEXT MILAN,4295875484,Amplifon SpA,Italy,Healthcare,Medical Distribution,11603,2023,2022,Non-Hazardous Waste Recovered,Non-Hazardous,Recovered,284.77223,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://corporate.amplifon.com/en/investors/financial-reports/Annual-Report-2023""]",549dcf59-2cdd-4ee7-9f73-0e3ebd90e5e9,2d12d7f6-05ff-4261-9ff2-24f9760f8031,[]
Available Upon Request,ZYXJDNVM2JI3VBM8G556,BBG000FZG9K6,AMP,MTAA,EURONEXT MILAN,4295875484,Amplifon SpA,Italy,Healthcare,Medical Distribution,11603,2023,2022,Non-Hazardous Waste Disposed,Non-Hazardous,Disposed,377.48877,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://corporate.amplifon.com/en/investors/financial-reports/Annual-Report-2023""]",549dcf59-2cdd-4ee7-9f73-0e3ebd90e5e9,2d12d7f6-05ff-4261-9ff2-24f9760f8031,[]
Available Upon Request,ZYXJDNVM2JI3VBM8G556,BBG000FZG9K6,AMP,MTAA,EURONEXT MILAN,4295875484,Amplifon SpA,Italy,Healthcare,Medical Distribution,11603,2023,2022,Total Non-Hazardous Waste Generated,Non-Hazardous,Total Generated,662.261,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://corporate.amplifon.com/en/investors/financial-reports/Annual-Report-2023""]",549dcf59-2cdd-4ee7-9f73-0e3ebd90e5e9,2d12d7f6-05ff-4261-9ff2-24f9760f8031,[]
Available Upon Request,ZYXJDNVM2JI3VBM8G556,BBG000FZG9K6,AMP,MTAA,EURONEXT MILAN,4295875484,Amplifon SpA,Italy,Healthcare,Medical Distribution,11603,2023,2022,Total Waste Recovered,Total,Recovered,301.55224,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://corporate.amplifon.com/en/investors/financial-reports/Annual-Report-2023""]",549dcf59-2cdd-4ee7-9f73-0e3ebd90e5e9,2d12d7f6-05ff-4261-9ff2-24f9760f8031,[]
Available Upon Request,ZYXJDNVM2JI3VBM8G556,BBG000FZG9K6,AMP,MTAA,EURONEXT MILAN,4295875484,Amplifon SpA,Italy,Healthcare,Medical Distribution,11603,2023,2022,Total Waste Disposed,Total,Disposed,383.79376,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://corporate.amplifon.com/en/investors/financial-reports/Annual-Report-2023""]",549dcf59-2cdd-4ee7-9f73-0e3ebd90e5e9,2d12d7f6-05ff-4261-9ff2-24f9760f8031,[]
Available Upon Request,ZYXJDNVM2JI3VBM8G556,BBG000FZG9K6,AMP,MTAA,EURONEXT MILAN,4295875484,Amplifon SpA,Italy,Healthcare,Medical Distribution,11603,2023,2022,Hazardous Waste Recovered,Hazardous,Recovered,17.5446,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://corporate.amplifon.com/en/investors/financial-reports/Annual-Report-2023""]",549dcf59-2cdd-4ee7-9f73-0e3ebd90e5e9,2d12d7f6-05ff-4261-9ff2-24f9760f8031,[]
Available Upon Request,ZYXJDNVM2JI3VBM8G556,BBG000FZG9K6,AMP,MTAA,EURONEXT MILAN,4295875484,Amplifon SpA,Italy,Healthcare,Medical Distribution,11603,2023,2022,Hazardous Waste Disposed,Hazardous,Disposed,5.5404,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://corporate.amplifon.com/en/investors/financial-reports/Annual-Report-2023""]",549dcf59-2cdd-4ee7-9f73-0e3ebd90e5e9,2d12d7f6-05ff-4261-9ff2-24f9760f8031,[]
Available Upon Request,ZYXJDNVM2JI3VBM8G556,BBG000FZG9K6,AMP,MTAA,EURONEXT MILAN,4295875484,Amplifon SpA,Italy,Healthcare,Medical Distribution,11603,2023,2022,Total Hazardous Waste Generated,Hazardous,Total Generated,23.085,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://corporate.amplifon.com/en/investors/financial-reports/Annual-Report-2023""]",549dcf59-2cdd-4ee7-9f73-0e3ebd90e5e9,2d12d7f6-05ff-4261-9ff2-24f9760f8031,[]
Available Upon Request,ZYXJDNVM2JI3VBM8G556,BBG000FZG9K6,AMP,MTAA,EURONEXT MILAN,4295875484,Amplifon SpA,Italy,Healthcare,Medical Distribution,11603,2023,2022,Total Waste Generated,Total,Total Generated,685.346,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://corporate.amplifon.com/en/investors/financial-reports/Annual-Report-2023""]",549dcf59-2cdd-4ee7-9f73-0e3ebd90e5e9,2d12d7f6-05ff-4261-9ff2-24f9760f8031,[]
Available Upon Request,ZYXJDNVM2JI3VBM8G556,BBG000FZG9K6,AMP,MTAA,EURONEXT MILAN,4295875484,Amplifon SpA,Italy,Healthcare,Medical Distribution,11603,2023,2023,Total Non-Hazardous Waste Generated,Non-Hazardous,Total Generated,530.3,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://corporate.amplifon.com/en/investors/financial-reports/Annual-Report-2023""]",549dcf59-2cdd-4ee7-9f73-0e3ebd90e5e9,2d12d7f6-05ff-4261-9ff2-24f9760f8031,[]
Available Upon Request,ZYXJDNVM2JI3VBM8G556,BBG000FZG9K6,AMP,MTAA,EURONEXT MILAN,4295875484,Amplifon SpA,Italy,Healthcare,Medical Distribution,11603,2023,2023,Non-Hazardous Waste Disposed,Non-Hazardous,Disposed,233.332,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://corporate.amplifon.com/en/investors/financial-reports/Annual-Report-2023""]",549dcf59-2cdd-4ee7-9f73-0e3ebd90e5e9,2d12d7f6-05ff-4261-9ff2-24f9760f8031,[]
Available Upon Request,ZYXJDNVM2JI3VBM8G556,BBG000FZG9K6,AMP,MTAA,EURONEXT MILAN,4295875484,Amplifon SpA,Italy,Healthcare,Medical Distribution,11603,2023,2023,Total Waste Recovered,Total,Recovered,313.95885,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://corporate.amplifon.com/en/investors/financial-reports/Annual-Report-2023""]",549dcf59-2cdd-4ee7-9f73-0e3ebd90e5e9,2d12d7f6-05ff-4261-9ff2-24f9760f8031,[]
Available Upon Request,ZYXJDNVM2JI3VBM8G556,BBG000FZG9K6,AMP,MTAA,EURONEXT MILAN,4295875484,Amplifon SpA,Italy,Healthcare,Medical Distribution,11603,2023,2023,Total Waste Disposed,Total,Disposed,236.84615,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://corporate.amplifon.com/en/investors/financial-reports/Annual-Report-2023""]",549dcf59-2cdd-4ee7-9f73-0e3ebd90e5e9,2d12d7f6-05ff-4261-9ff2-24f9760f8031,[]
Available Upon Request,ZYXJDNVM2JI3VBM8G556,BBG000FZG9K6,AMP,MTAA,EURONEXT MILAN,4295875484,Amplifon SpA,Italy,Healthcare,Medical Distribution,11603,2023,2023,Total Waste Generated,Total,Total Generated,550.805,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://corporate.amplifon.com/en/investors/financial-reports/Annual-Report-2023""]",549dcf59-2cdd-4ee7-9f73-0e3ebd90e5e9,2d12d7f6-05ff-4261-9ff2-24f9760f8031,[]
Available Upon Request,ZYXJDNVM2JI3VBM8G556,BBG000FZG9K6,AMP,MTAA,EURONEXT MILAN,4295875484,Amplifon SpA,Italy,Healthcare,Medical Distribution,11603,2023,2023,Non-Hazardous Waste Recovered,Non-Hazardous,Recovered,296.968,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://corporate.amplifon.com/en/investors/financial-reports/Annual-Report-2023""]",549dcf59-2cdd-4ee7-9f73-0e3ebd90e5e9,2d12d7f6-05ff-4261-9ff2-24f9760f8031,[]
Available Upon Request,ZYXJDNVM2JI3VBM8G556,BBG000FZG9K6,AMP,MTAA,EURONEXT MILAN,4295875484,Amplifon SpA,Italy,Healthcare,Medical Distribution,11603,2023,2023,Hazardous Waste Recovered,Hazardous,Recovered,14.96865,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://corporate.amplifon.com/en/investors/financial-reports/Annual-Report-2023""]",549dcf59-2cdd-4ee7-9f73-0e3ebd90e5e9,2d12d7f6-05ff-4261-9ff2-24f9760f8031,[]
Available Upon Request,ZYXJDNVM2JI3VBM8G556,BBG000FZG9K6,AMP,MTAA,EURONEXT MILAN,4295875484,Amplifon SpA,Italy,Healthcare,Medical Distribution,11603,2023,2023,Hazardous Waste Disposed,Hazardous,Disposed,5.53635,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://corporate.amplifon.com/en/investors/financial-reports/Annual-Report-2023""]",549dcf59-2cdd-4ee7-9f73-0e3ebd90e5e9,2d12d7f6-05ff-4261-9ff2-24f9760f8031,[]
Available Upon Request,ZYXJDNVM2JI3VBM8G556,BBG000FZG9K6,AMP,MTAA,EURONEXT MILAN,4295875484,Amplifon SpA,Italy,Healthcare,Medical Distribution,11603,2023,2023,Total Hazardous Waste Generated,Hazardous,Total Generated,20.505,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://corporate.amplifon.com/en/investors/financial-reports/Annual-Report-2023""]",549dcf59-2cdd-4ee7-9f73-0e3ebd90e5e9,2d12d7f6-05ff-4261-9ff2-24f9760f8031,[]
Available Upon Request,506700G44V67MPM4BI12,BBG01F6K3S63,DSFIR,XAMS,EURONEXT,5083481739,DSM-Firmenich AG,Switzerland,Basic Materials,Specialty Chemicals,28214,2023,2023,Total Waste Recovered,Total,Recovered,129700,Metric Tonnes,Not Specified,"[""ESG Report 2023""]","[""https://sustainability.dsm-firmenich.com/en/sustainability.html""]",562cd299-8132-4ce2-9562-84a29b47d875,2acfd9b5-244a-46e3-9e0f-f816bed37227,"[""https://www.dsm-firmenich.com/content/dam/dsm-firmenich/sustainability/documents/dsm-firmenich-esg-factbook-06272024.pdf""]"
Available Upon Request,506700G44V67MPM4BI12,BBG01F6K3S63,DSFIR,XAMS,EURONEXT,5083481739,DSM-Firmenich AG,Switzerland,Basic Materials,Specialty Chemicals,28214,2023,2023,Total Waste Generated,Total,Total Generated,231900,Metric Tonnes,Not Specified,"[""ESG Report 2023""]","[""https://sustainability.dsm-firmenich.com/en/sustainability.html""]",562cd299-8132-4ce2-9562-84a29b47d875,2acfd9b5-244a-46e3-9e0f-f816bed37227,"[""https://www.dsm-firmenich.com/content/dam/dsm-firmenich/sustainability/documents/dsm-firmenich-esg-factbook-06272024.pdf""]"
Available Upon Request,506700G44V67MPM4BI12,BBG01F6K3S63,DSFIR,XAMS,EURONEXT,5083481739,DSM-Firmenich AG,Switzerland,Basic Materials,Specialty Chemicals,28214,2023,2023,Hazardous Waste Disposed,Hazardous,Disposed,67500,Metric Tonnes,Not Specified,"[""ESG Report 2023""]","[""https://sustainability.dsm-firmenich.com/en/sustainability.html""]",562cd299-8132-4ce2-9562-84a29b47d875,2acfd9b5-244a-46e3-9e0f-f816bed37227,"[""https://www.dsm-firmenich.com/content/dam/dsm-firmenich/sustainability/documents/dsm-firmenich-esg-factbook-06272024.pdf""]"
Available Upon Request,506700G44V67MPM4BI12,BBG01F6K3S63,DSFIR,XAMS,EURONEXT,5083481739,DSM-Firmenich AG,Switzerland,Basic Materials,Specialty Chemicals,28214,2023,2023,Total Hazardous Waste Generated,Hazardous,Total Generated,67500,Metric Tonnes,Not Specified,"[""ESG Report 2023""]","[""https://sustainability.dsm-firmenich.com/en/sustainability.html""]",562cd299-8132-4ce2-9562-84a29b47d875,2acfd9b5-244a-46e3-9e0f-f816bed37227,"[""https://www.dsm-firmenich.com/content/dam/dsm-firmenich/sustainability/documents/dsm-firmenich-esg-factbook-06272024.pdf""]"
Available Upon Request,506700G44V67MPM4BI12,BBG01F6K3S63,DSFIR,XAMS,EURONEXT,5083481739,DSM-Firmenich AG,Switzerland,Basic Materials,Specialty Chemicals,28214,2023,2023,Total Waste Disposed,Total,Disposed,102200,Metric Tonnes,Not Specified,"[""ESG Report 2023""]","[""https://sustainability.dsm-firmenich.com/en/sustainability.html""]",562cd299-8132-4ce2-9562-84a29b47d875,2acfd9b5-244a-46e3-9e0f-f816bed37227,"[""https://www.dsm-firmenich.com/content/dam/dsm-firmenich/sustainability/documents/dsm-firmenich-esg-factbook-06272024.pdf""]"
Available Upon Request,506700G44V67MPM4BI12,BBG01F6K3S63,DSFIR,XAMS,EURONEXT,5083481739,DSM-Firmenich AG,Switzerland,Basic Materials,Specialty Chemicals,28214,2023,2023,Non-Hazardous Waste Disposed,Non-Hazardous,Disposed,34700,Metric Tonnes,Not Specified,"[""ESG Report 2023""]","[""https://sustainability.dsm-firmenich.com/en/sustainability.html""]",562cd299-8132-4ce2-9562-84a29b47d875,2acfd9b5-244a-46e3-9e0f-f816bed37227,"[""https://www.dsm-firmenich.com/content/dam/dsm-firmenich/sustainability/documents/dsm-firmenich-esg-factbook-06272024.pdf""]"
Available Upon Request,506700G44V67MPM4BI12,BBG01F6K3S63,DSFIR,XAMS,EURONEXT,5083481739,DSM-Firmenich AG,Switzerland,Basic Materials,Specialty Chemicals,28214,2023,2023,Total Non-Hazardous Waste Generated,Non-Hazardous,Total Generated,34700,Metric Tonnes,Not Specified,"[""ESG Report 2023""]","[""https://sustainability.dsm-firmenich.com/en/sustainability.html""]",562cd299-8132-4ce2-9562-84a29b47d875,2acfd9b5-244a-46e3-9e0f-f816bed37227,"[""https://www.dsm-firmenich.com/content/dam/dsm-firmenich/sustainability/documents/dsm-firmenich-esg-factbook-06272024.pdf""]"
Available Upon Request,549300GFRG6OK00RG957,BBG000NFPJM7,SGKN,XSWX,SIX SWISS EXCHANGE,4295890700,St Galler Kantonalbank AG,Switzerland,Financial Services,Banks - Regional,885,2023,2023,Total Waste Disposed,Total,Disposed,64,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.sgkb.ch/de/ueber-uns/aktionaere/geschaeftsbericht""]",56815230-f9a9-43f3-a9c9-806bd509d025,8536fe05-3c17-4f46-bbcf-d71e057b606c,"[""https://www.sgkb.ch/.dam/c3a92d62-8910-4f36-8221-b1fc2f286397/SGKB-Nachhaltigkeitsbericht-2023.pdf?638536948259685415""]"
Available Upon Request,549300GFRG6OK00RG957,BBG000NFPJM7,SGKN,XSWX,SIX SWISS EXCHANGE,4295890700,St Galler Kantonalbank AG,Switzerland,Financial Services,Banks - Regional,885,2023,2023,Total Hazardous Waste Generated,Hazardous,Total Generated,0.05,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.sgkb.ch/de/ueber-uns/aktionaere/geschaeftsbericht""]",56815230-f9a9-43f3-a9c9-806bd509d025,8536fe05-3c17-4f46-bbcf-d71e057b606c,"[""https://www.sgkb.ch/.dam/c3a92d62-8910-4f36-8221-b1fc2f286397/SGKB-Nachhaltigkeitsbericht-2023.pdf?638536948259685415""]"
Available Upon Request,549300GFRG6OK00RG957,BBG000NFPJM7,SGKN,XSWX,SIX SWISS EXCHANGE,4295890700,St Galler Kantonalbank AG,Switzerland,Financial Services,Banks - Regional,885,2023,2023,Total Non-Hazardous Waste Generated,Non-Hazardous,Total Generated,317.95,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.sgkb.ch/de/ueber-uns/aktionaere/geschaeftsbericht""]",56815230-f9a9-43f3-a9c9-806bd509d025,8536fe05-3c17-4f46-bbcf-d71e057b606c,"[""https://www.sgkb.ch/.dam/c3a92d62-8910-4f36-8221-b1fc2f286397/SGKB-Nachhaltigkeitsbericht-2023.pdf?638536948259685415""]"
Available Upon Request,549300GFRG6OK00RG957,BBG000NFPJM7,SGKN,XSWX,SIX SWISS EXCHANGE,4295890700,St Galler Kantonalbank AG,Switzerland,Financial Services,Banks - Regional,885,2023,2023,Total Waste Generated,Total,Total Generated,318,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.sgkb.ch/de/ueber-uns/aktionaere/geschaeftsbericht""]",56815230-f9a9-43f3-a9c9-806bd509d025,8536fe05-3c17-4f46-bbcf-d71e057b606c,"[""https://www.sgkb.ch/.dam/c3a92d62-8910-4f36-8221-b1fc2f286397/SGKB-Nachhaltigkeitsbericht-2023.pdf?638536948259685415""]"
Available Upon Request,549300GFRG6OK00RG957,BBG000NFPJM7,SGKN,XSWX,SIX SWISS EXCHANGE,4295890700,St Galler Kantonalbank AG,Switzerland,Financial Services,Banks - Regional,885,2023,2023,Total Waste Recovered,Total,Recovered,254,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.sgkb.ch/de/ueber-uns/aktionaere/geschaeftsbericht""]",56815230-f9a9-43f3-a9c9-806bd509d025,8536fe05-3c17-4f46-bbcf-d71e057b606c,"[""https://www.sgkb.ch/.dam/c3a92d62-8910-4f36-8221-b1fc2f286397/SGKB-Nachhaltigkeitsbericht-2023.pdf?638536948259685415""]"
Available Upon Request,549300GFRG6OK00RG957,BBG000NFPJM7,SGKN,XSWX,SIX SWISS EXCHANGE,4295890700,St Galler Kantonalbank AG,Switzerland,Financial Services,Banks - Regional,885,2023,2022,Total Waste Recovered,Total,Recovered,145,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.sgkb.ch/de/ueber-uns/aktionaere/geschaeftsbericht""]",56815230-f9a9-43f3-a9c9-806bd509d025,8536fe05-3c17-4f46-bbcf-d71e057b606c,"[""https://www.sgkb.ch/.dam/c3a92d62-8910-4f36-8221-b1fc2f286397/SGKB-Nachhaltigkeitsbericht-2023.pdf?638536948259685415""]"
Available Upon Request,549300GFRG6OK00RG957,BBG000NFPJM7,SGKN,XSWX,SIX SWISS EXCHANGE,4295890700,St Galler Kantonalbank AG,Switzerland,Financial Services,Banks - Regional,885,2023,2022,Total Waste Disposed,Total,Disposed,65,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.sgkb.ch/de/ueber-uns/aktionaere/geschaeftsbericht""]",56815230-f9a9-43f3-a9c9-806bd509d025,8536fe05-3c17-4f46-bbcf-d71e057b606c,"[""https://www.sgkb.ch/.dam/c3a92d62-8910-4f36-8221-b1fc2f286397/SGKB-Nachhaltigkeitsbericht-2023.pdf?638536948259685415""]"
Available Upon Request,549300GFRG6OK00RG957,BBG000NFPJM7,SGKN,XSWX,SIX SWISS EXCHANGE,4295890700,St Galler Kantonalbank AG,Switzerland,Financial Services,Banks - Regional,885,2023,2022,Total Waste Generated,Total,Total Generated,210,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.sgkb.ch/de/ueber-uns/aktionaere/geschaeftsbericht""]",56815230-f9a9-43f3-a9c9-806bd509d025,8536fe05-3c17-4f46-bbcf-d71e057b606c,"[""https://www.sgkb.ch/.dam/c3a92d62-8910-4f36-8221-b1fc2f286397/SGKB-Nachhaltigkeitsbericht-2023.pdf?638536948259685415""]"
Available Upon Request,549300GFRG6OK00RG957,BBG000NFPJM7,SGKN,XSWX,SIX SWISS EXCHANGE,4295890700,St Galler Kantonalbank AG,Switzerland,Financial Services,Banks - Regional,885,2023,2022,Total Non-Hazardous Waste Generated,Non-Hazardous,Total Generated,209.9,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.sgkb.ch/de/ueber-uns/aktionaere/geschaeftsbericht""]",56815230-f9a9-43f3-a9c9-806bd509d025,8536fe05-3c17-4f46-bbcf-d71e057b606c,"[""https://www.sgkb.ch/.dam/c3a92d62-8910-4f36-8221-b1fc2f286397/SGKB-Nachhaltigkeitsbericht-2023.pdf?638536948259685415""]"
Available Upon Request,549300GFRG6OK00RG957,BBG000NFPJM7,SGKN,XSWX,SIX SWISS EXCHANGE,4295890700,St Galler Kantonalbank AG,Switzerland,Financial Services,Banks - Regional,885,2023,2022,Total Hazardous Waste Generated,Hazardous,Total Generated,0.1,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.sgkb.ch/de/ueber-uns/aktionaere/geschaeftsbericht""]",56815230-f9a9-43f3-a9c9-806bd509d025,8536fe05-3c17-4f46-bbcf-d71e057b606c,"[""https://www.sgkb.ch/.dam/c3a92d62-8910-4f36-8221-b1fc2f286397/SGKB-Nachhaltigkeitsbericht-2023.pdf?638536948259685415""]"
